,Date,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,RSI_14,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,Volume_Change,future_return_3d,Target,ret_1,ret_1_z,SMA_20,dist_sma20,vol_10,vol_20,vol_ratio
858,2014-11-17,966.0,987.55,966.0,985.2,2337114.0,56.13277018140604,973.2890738988629,969.2139035820846,4.0751703167782125,2.012406689860641,2.0627636269175715,0.21371446020644091,-0.004516849370686201,0,0.016560903884847544,1.0428809264874654,962.865,0.02319639824897575,0.011681648519911665,0.014602287935420667,0.7999875479496315
859,2014-11-18,985.45,997.7,985.2,988.65,3065433.0,57.265330995578616,975.6522932990379,970.6536144278562,4.99867887118171,2.6096611261248546,2.3890177450568553,0.31163178176160855,0.009153896727861294,1,0.0035018270401947493,0.03395082766254674,965.7475000000001,0.0237147908744262,0.009179275161152016,0.01239461190271501,0.740585928240425
860,2014-11-19,988.65,992.0,976.5,978.15,1851368.0,52.797567998320694,976.0365558684166,971.208902248015,4.827653620401634,3.0532596249802104,1.7743939954214234,-0.3960500849309053,0.007360834227879206,1,-0.010620543164921892,-1.0067034119039455,967.76,0.01073613292551871,0.009566754809148526,0.01271473433239433,0.7524148408492147
861,2014-11-20,978.0,983.7,970.3,980.75,2592595.0,53.75959814943028,976.7617011194294,971.9156502296435,4.846050889785943,3.411817877941357,1.4342330118445856,0.4003671879388646,0.012490440989039,1,0.002658079026734095,0.015314988949934527,970.0450000000001,0.011035570514769857,0.009166307108753189,0.012655355661936757,0.7243026078138993
862,2014-11-21,980.2,1001.0,980.2,997.7,2683538.0,59.54784458844521,979.9829778702864,973.8256020644848,6.157375805801621,3.96092946351341,2.196446342288211,0.035077981713302675,-0.010674551468377359,0,0.01728269181748665,1.0580682742595122,973.4625,0.02489823696341674,0.010082590210477796,0.012900394642875205,0.7815722301213737
863,2014-11-24,1000.2,1004.15,981.7,985.35,2840424.0,54.222062582877506,980.80867358255,974.6792611708192,6.129412411730755,4.394626053156879,1.734786358573876,0.05846237318048031,0.00334906378444203,1,-0.012378470482108828,-1.121987792291948,975.4475,0.010151750863065447,0.010232477317199519,0.012937559183080012,0.7909125030772225
864,2014-11-25,985.1,994.9,973.3,993.0,3338732.0,56.79948401041141,982.6842622621577,976.0363529359437,6.647909326214062,4.845282707768316,1.8026266184457462,0.17543437176984855,-0.0014098690835850727,0,0.00776373877302472,0.43346862063254615,977.4625,0.01589575047636101,0.010171859312229588,0.01294441641573041,0.7858105754283727
865,2014-11-26,991.95,993.0,982.6,987.05,3007076.0,54.24148147665398,983.3559142218257,976.8521786443923,6.503735577433417,5.176973281701336,1.326762295732081,-0.09933591555117327,-0.025783901524745384,0,-0.005991943605236694,-0.6661706724325421,979.7475000000001,0.007453451016715934,0.010327343084460929,0.01267057027185333,0.8150653729771188
866,2014-11-27,990.0,993.0,983.05,988.65,2806993.0,54.83058115165949,984.1703889569295,977.7260913374004,6.444297619529152,5.4304381492669,1.0138594702622523,-0.06653739380048929,-0.026298487836949377,0,0.0016209918443848004,-0.10419106473039214,982.4775000000002,0.006282586624120944,0.010088155025472596,0.012444612926343194,0.8106443394569256
867,2014-11-28,989.7,1017.35,983.2,991.6,4773085.0,55.95644509219554,985.3134060404789,978.7537882753708,6.559617765108101,5.65627407243514,0.9033436926729603,0.7004263993533293,-0.02344695441710367,0,0.002983866889192388,0.07214413033593878,984.4775,0.007234802217419961,0.010062846643364839,0.011872364777446269,0.8475857027642092
868,2014-12-01,989.0,991.95,958.55,961.6,3973275.0,43.95716906102532,981.665189726559,977.4831372920099,4.182052434549064,5.361429744857925,-1.179377310308861,-0.16756667857371066,-0.0031717970049917514,0,-0.03025413473174665,-2.412145794003132,983.5949999999999,-0.022361846085024725,0.013132445415306613,0.01219493333123128,1.076877179941145
869,2014-12-02,962.0,971.25,958.0,962.65,2160807.0,44.40651575357007,978.739775922473,976.3843863814907,2.355389540982287,4.760221704082798,-2.4048321631005107,-0.4561647507408876,-0.005505635485378855,0,0.0010919301164724615,0.26944635150788293,981.7,-0.019405113578486368,0.013035013560294424,0.010996913479467968,1.1853338288631383
870,2014-12-03,958.55,974.0,958.55,968.35,2237796.0,46.89572392038753,977.1413488574772,975.7892466495284,1.3521022079487466,4.078597804855988,-2.7264955969072417,0.03562974388735318,-0.02452625600247844,0,0.0059211551446527455,0.6829860531965899,980.0,-0.011887755102040792,0.012951214514441908,0.011107395206011013,1.1659992531311996
871,2014-12-04,968.1,974.95,955.7,958.55,2463051.0,43.30554009308039,974.2811413409422,974.51226541623,-0.23112407528776657,3.2166534288272373,-3.447777504115004,0.1006593094276691,-0.019508632830838174,0,-0.01012030773997008,-0.7679455352879259,978.3625,-0.020250673957761055,0.013186099542639945,0.011069087276374161,1.1912544560728444
872,2014-12-05,961.0,967.0,955.1,957.35,2296865.0,42.87272303976243,971.6763503654126,973.2409864965092,-1.564636131096563,2.260395516842477,-3.8250316479390403,-0.06747160330825464,-0.025904841489528457,0,-0.0012518908768451853,-0.010522214539188043,977.2049999999999,-0.02031815228125102,0.011311406265185453,0.010851705933568134,1.0423620336223178
873,2014-12-08,960.0,962.85,942.25,944.6,2340414.0,38.472952358171526,967.5107580015031,971.1194319412122,-3.6086739397090923,1.0865816255321632,-4.695255565241256,0.018960191391309555,-0.04070506034300238,0,-0.013318013265785744,-1.1028119601487711,975.9675,-0.03213990219961213,0.011391780462187775,0.010956530755569925,1.0397251389447872
874,2014-12-09,941.0,950.7,931.0,939.85,2422696.0,36.95153096765408,963.2552567705026,968.8031777233446,-5.5479209528419915,-0.24031889014266772,-5.307602062699324,0.03515702777371876,-0.061179975528009786,0,-0.005028583527418973,-0.2898809265237969,974.075,-0.03513589815979264,0.010594991658233053,0.010733487354129032,0.987096859452422
875,2014-12-10,931.45,940.95,930.0,932.55,3027071.0,34.681627410935846,958.5313711135021,966.117757151245,-7.586386037742841,-1.7095323196627026,-5.876853718080138,0.2494638204710784,-0.05763766017907887,0,-0.007767196893121331,-0.5226536406671431,972.0,-0.04058641975308647,0.010620208869995464,0.010807060194424277,0.9827102541239461
876,2014-12-11,929.0,929.0,903.35,906.15,5170702.0,27.986121048916445,950.4726986345017,961.6757010659676,-11.203002431465848,-3.6082263420233316,-7.594776089442516,0.7081535253054851,-0.04585333554047338,0,-0.028309474022840564,-2.035947228716166,968.845,-0.06471107349472831,0.012420244841891052,0.012289879793281003,1.0106075120996156
877,2014-12-12,907.0,911.0,879.35,882.35,4085890.0,23.56862714991503,939.9922834599629,955.7997232092292,-15.807439749266337,-6.048069023471933,-9.759370725794405,-0.20979975252876693,-0.014563381877939619,0,-0.02626496716879101,-1.6310770779340398,964.5049999999999,-0.08517840757694348,0.012825192297255534,0.013285055878013789,0.9653848967606293
878,2014-12-15,877.95,881.8,872.0,878.8,2891112.0,22.98581416300547,930.5780860045841,950.0960400085455,-19.51795400396145,-8.742046019569838,-10.775907984391612,-0.2924156059022637,0.00147928994082848,1,-0.004023346744489231,0.12999990260813055,959.1850000000001,-0.08380552239661807,0.011142157156129739,0.012322184878062067,0.9042355123210979
879,2014-12-16,876.8,883.25,859.7,864.6,4774252.0,20.773028143739594,920.427611234648,943.7630000079125,-23.335388773264526,-11.660714570308777,-11.67467420295575,0.6513549111898813,0.04157992135091364,1,-0.016158397815202452,-0.7739226764642857,952.9825000000001,-0.09274304617346073,0.010750573021069236,0.012339936901069245,0.8712016201750358
880,2014-12-17,865.25,874.9,864.45,869.5,4749947.0,23.509429802720533,912.5925941216253,938.2620370443634,-25.669442922738085,-14.462460240794638,-11.206982681943447,-0.00509084983364938,0.0407130534790109,1,0.005667360629192597,0.9099070855626571,947.55,-0.08237032346578013,0.01070736559114653,0.012596018255782866,0.8500595484791988
881,2014-12-18,881.55,884.8,864.65,880.1,3422050.0,29.205808855537583,907.5937334875291,933.9537380040402,-26.36000451651114,-16.84196909593794,-9.518035420573199,-0.2795603824632149,0.015509601181683874,1,0.012190914318573887,1.336207326583311,942.5174999999999,-0.06622423456328387,0.012926332662023105,0.01310284552201271,0.9865286620609955
882,2014-12-19,885.1,908.4,882.5,900.55,4588473.0,38.691780392675675,906.5100821817554,931.479387040778,-24.9693048590226,-18.467436248554872,-6.501868610467728,0.34085504302976277,-0.01821109322080948,0,0.023235995909555607,2.062836973052129,937.6600000000001,-0.03957724548343763,0.016312492747481304,0.013697415230140415,1.1909175909033227
883,2014-12-22,902.0,906.8,891.0,904.9,1898416.0,40.51758139054011,906.2623772307161,929.5105435562759,-23.24816632555985,-19.42358226395587,-3.824584061603982,-0.5862641013687996,-0.017736766493535148,0,0.004830381433568398,0.6537222391982827,933.6375,-0.030780147541203163,0.016414323324155725,0.013751218730503195,1.1936631687593757
884,2014-12-23,902.35,904.15,891.8,893.75,2419143.0,37.439794890725636,904.3373961182982,926.8616144039592,-22.524218285660936,-20.043709468296882,-2.480508817364054,0.2742955179475941,0.0036363636363636364,1,-0.012321803514200425,-0.5276413193097509,928.675,-0.03760734379626883,0.016617834275137893,0.013566849432038716,1.2248852880974812
885,2014-12-24,893.75,897.15,880.0,884.15,5138493.0,34.97630940261949,901.2316428693292,923.697791114777,-22.466148245447812,-20.52819722372707,-1.9379510217207425,1.1240964258830504,-0.004524119210541198,0,-0.010741258741258752,-0.3919988024071195,923.53,-0.04264073717150498,0.016701410428373035,0.013623561527895841,1.2259210188301302
886,2014-12-26,886.6,892.65,880.1,888.85,1117804.0,37.15646971550347,899.3267747355862,921.1164732544232,-21.789698518836985,-20.780497482749052,-1.0092010360879335,-0.7325195023211916,0.0025876132080778023,1,0.005315840072386058,0.766055193641814,918.54,-0.032323034380647486,0.014806883047556249,0.013748273866170418,1.0769994249234944
887,2014-12-29,888.5,899.05,886.95,897.0,1584461.0,40.85941154631344,898.9688093916499,919.3300678281697,-20.361258436519847,-20.69664967350321,0.33539123698336226,0.41747658802437626,-0.01014492753623191,0,0.009169151150362875,1.0047438471958687,913.8100000000001,-0.018395508913231478,0.012343835195043486,0.014009524420570187,0.8811030856207389
888,2014-12-30,897.1,898.4,877.1,880.15,2657831.0,36.120611444257975,896.0736079467806,916.4278405816386,-20.354232634858022,-20.628166265774173,0.27393363091615086,0.6774354181011712,0.00613531784354937,1,-0.018784838350055733,-1.1011388133278635,909.7375,-0.03252311793237058,0.013892047260684765,0.013124113582119344,1.0585131844341606
889,2014-12-31,880.0,893.9,879.05,891.15,1934955.0,40.936464066850284,895.3161298011221,914.5554079459616,-19.239278144839545,-20.350388641587248,1.1111104967477026,-0.27197967064121087,-0.0171688267968355,0,0.012497869681304286,1.1946860486644253,906.1625,-0.016567116825072815,0.01306441891295014,0.013611057244287753,0.9598386575321308
890,2015-01-01,886.3,892.0,883.65,887.9,677439.0,39.977497639902076,894.1751867547956,912.5809332832978,-18.405746528502164,-19.96146021897023,1.5557136904680675,-0.6498941835856649,-0.0583399031422457,0,-0.00364697301239969,0.04430128856302567,902.1400000000001,-0.015784689737734853,0.013192914963965872,0.01341956251738155,0.9831106600440875
891,2015-01-02,888.1,896.05,884.3,885.55,1675827.0,39.261309635617316,892.8482349463654,910.5786419289794,-17.730406982614,-19.515249571698988,1.7848425890849882,1.473768117867439,-0.03528880356840382,0,-0.002646694447572928,0.09146059040520878,898.49,-0.014401941034402224,0.012768789082550453,0.013351125400229698,0.9563829789457878
892,2015-01-05,885.0,890.9,874.1,875.85,2309591.0,36.36537928101723,890.2331218776937,908.0061499342402,-17.773028056546423,-19.166805268668476,1.3937772121220533,0.3781798479198628,-0.03859108294799345,0,-0.010953644627632486,-0.4915994981726895,894.415,-0.020756583912389596,0.010423209126845434,0.013427110290748272,0.7762808900160278
893,2015-01-06,870.0,873.0,832.0,836.1,4258043.0,27.434868549690748,881.9049492811255,902.6797684576297,-20.774819176504252,-19.48840805023563,-1.2864111262686215,0.8436350851730892,0.02894390623131196,1,-0.04538448364445968,-2.4360670749216267,888.9900000000001,-0.05949448250261543,0.016626829081754096,0.016185217798242765,1.027284852698076
894,2015-01-07,837.1,858.8,837.0,854.3,4736315.0,35.27267883289804,877.6580340071062,899.0960819052127,-21.43804789810656,-19.878336019809815,-1.5597118782967456,0.11232202211203601,-0.004682195949900504,0,0.021767731132639634,1.5220710885054722,884.7125,-0.0343755739858994,0.018921554019769863,0.017334356499254158,1.0915636828274529
895,2015-01-08,860.1,862.9,840.15,842.05,4542457.0,32.71162742628722,872.1798749290898,894.8704462085303,-22.69057127944052,-20.440783071735957,-2.2497882077045617,-0.04093013239195453,0.0013063357282821957,1,-0.014339225096570263,-0.5380716648118379,880.1875,-0.0433288361854719,0.01909024025802071,0.017459072030787767,1.0934281171620404
896,2015-01-09,848.4,862.0,845.0,860.3,3061366.0,39.732259661801585,870.352201863076,892.3096724153058,-21.957470552229893,-20.744120567834745,-1.2133499843951476,-0.32605504025684773,-0.029466465186562724,0,0.021673297310135897,1.3769912423311566,877.8949999999999,-0.020042260179178508,0.020678571322118075,0.017515835355313817,1.1805643808957573
897,2015-01-12,860.5,861.0,841.6,850.3,2308716.0,37.42788395567326,867.267247730295,889.1978448289868,-21.930597098691806,-20.981415874006156,-0.949181224685649,-0.2458543016418161,0.016405974361989942,1,-0.01162385214460071,-0.5913807115021834,876.2924999999999,-0.029661899422852474,0.020354588650309372,0.01675748486011953,1.21465654423776
898,2015-01-13,853.0,854.95,840.5,843.15,2274108.0,35.82787716902274,863.5569019256343,885.7868933601729,-22.229991434538647,-21.231130986112657,-0.9988604484259902,-0.014990150369296185,0.03148905888631924,1,-0.008408796895213455,-0.38505007348084985,874.51,-0.03586008164572162,0.01983993000635855,0.016817879046484983,1.179692751477196
899,2015-01-14,843.0,847.0,831.2,834.95,2601286.0,34.03109681258091,859.1558400909213,882.0211975557157,-22.865357464794442,-21.557976281849015,-1.3073811829454272,0.1438709155413902,0.053536139888616004,1,-0.009725434382968579,-0.48904663005275484,873.0274999999999,-0.04361546457585801,0.01900025211869888,0.016591487852871258,1.1451807268394418
900,2015-01-15,840.0,871.1,840.0,864.25,3869247.0,44.70242449621949,859.9395570000103,880.7048125515886,-20.76525555157832,-21.39943213579488,0.6341765842165579,0.487436214241725,0.04489441712467452,1,0.035091921671956294,1.9076115928526258,872.765,-0.00975634907449312,0.02311204737364231,0.018469229749276676,1.2513812263636748
901,2015-01-16,860.0,875.0,852.05,869.7,4374388.0,46.43802334600696,861.4411636153934,879.889641251471,-18.44847763607754,-20.809241235851413,2.360763599773872,0.1305527923133365,0.04260089686098649,1,0.006306045704367991,0.3681591443588739,872.2450000000001,-0.002917758198671328,0.023276605225531252,0.018308615573406184,1.2713470951534547
902,2015-01-19,870.2,886.0,858.75,879.65,3049291.0,49.55121080665635,864.242523059179,879.8718900476582,-15.629366988479205,-19.77326638637697,4.143899397897766,-0.302921688702511,0.004660944693912377,1,0.01144072668736329,0.70481568412296,871.2,0.009699265381083485,0.023349553327489718,0.01768537359312097,1.320274813791433
903,2015-01-20,881.5,905.55,878.85,903.05,3054173.0,56.02465478755006,870.2129041269976,881.588787081165,-11.375882954167423,-18.093789699935062,6.717906745767639,0.001601027911078301,-0.0178838381042024,0,0.02660148922867056,1.418695737005393,871.1074999999998,0.03666883823179127,0.01806972140211792,0.018705304560633195,0.9660212344335247
904,2015-01-21,905.0,911.4,892.05,906.75,3905183.0,56.96497814634699,875.8339957997672,883.4525806307083,-7.618584830941131,-15.998748726136277,8.380163895195146,0.2786384399312023,-0.019520264681555054,0,0.0040972260672167415,0.17369085911677995,871.7574999999999,0.04014017659727627,0.01741261427808827,0.018492171754839783,0.9416208387492957
905,2015-01-22,905.15,907.2,879.5,883.75,5422365.0,49.83176742728663,877.051842599803,883.4746116951003,-6.422769095297326,-14.083552799968487,7.660783704671161,0.38850471283932153,0.026138613861386165,1,-0.02536531568789635,-1.3257042450081729,871.7375,0.013779950960008083,0.019117150511316603,0.019249706565275963,0.9931138662550589
906,2015-01-23,890.0,897.8,877.0,886.9,4132897.0,50.74152459396616,878.5669437382948,883.7283441621299,-5.161400423835175,-12.299122324741825,7.13772190090665,-0.2378054594259147,0.04791972037433758,1,0.0035643564356435675,0.18190419262413843,871.64,0.017507227754577567,0.018198821872210363,0.019228960840151892,0.9464277359288963
907,2015-01-27,892.9,896.7,880.5,889.05,4100754.0,51.389471788910804,880.179721624711,884.122540890861,-3.9428192661500816,-10.627861713023478,6.685042446873396,-0.007777353270599252,0.029469658624374385,1,0.0024241740895252217,0.14094824147342716,871.2425,0.020439200337449108,0.017454561480329804,0.01911974974203994,0.9129074237803035
908,2015-01-28,886.1,909.8,886.1,906.85,4411227.0,56.49209021796633,884.2828413747554,885.8060563804269,-1.5232150056714318,-8.806932371553069,7.283717365881637,0.07571119847715813,0.0013232618404366012,1,0.02002137112648339,0.9602693507478607,872.5775000000001,0.03927731347645329,0.017415088676836464,0.01911107717057858,0.9112562584199554
909,2015-01-29,907.1,934.5,906.9,929.4,8255888.0,61.94233622345801,891.2239427017162,889.0352373892841,2.1887053124320346,-6.607804834756048,8.796510147188084,0.8715627193975735,0.008822896492360711,1,0.02486629541820573,1.147748465833155,874.49,0.06279088382943197,0.0170572284183056,0.019671805577340815,0.8670901281147855
910,2015-01-30,930.0,931.25,909.0,915.25,4970953.0,57.10797370732844,894.9202592091444,890.9770716567446,3.943187552399877,-4.497606357324863,8.44079390972474,-0.39788996653055375,0.014804698169898885,1,-0.015224876264256504,-0.8457323636215608,875.8574999999998,0.044975923594877204,0.016543241013612927,0.020022873164974222,0.8262171406325355
911,2015-02-02,916.05,919.9,905.7,908.05,4412275.0,54.76578599814002,896.9402193308144,892.2417330155042,4.69848631531022,-2.658387822797847,7.356874138108067,-0.11238850980888371,0.017234733770166943,1,-0.007866703086588434,-0.46304499322388143,876.9824999999998,0.035425450336808446,0.017099768913440883,0.02011644305629243,0.8500393864655944
912,2015-02-03,913.2,940.85,913.2,937.6,3907020.0,61.707251346851024,903.1955702029968,895.6016046439854,7.593965559011394,-0.6079171464359985,8.201882705447392,-0.11451122153537574,-0.029543515358361822,0,0.03254226088871759,1.37480022968574,880.07,0.06536980012953511,0.019227146150774893,0.02103531104836195,0.9140414470967444
913,2015-02-04,939.1,943.8,925.9,928.8,3216827.0,58.81280264104726,907.1347132486895,898.0607450407272,9.073968207962366,1.3284599244436746,7.745508283518692,-0.17665458584803762,-0.03456072351421179,0,-0.009385665529010323,-0.8257929147590327,884.7049999999999,0.04984147258125594,0.018410979870506262,0.017932482342770558,1.0266832844772664
914,2015-02-05,936.0,939.9,917.6,923.7,2826578.0,57.14000982853774,909.6832189027373,899.9599491117845,9.723269790952827,3.0074218977455054,6.715847893207322,-0.12131488575543536,-0.04514452744397536,0,-0.005490956072351283,-0.540861871782555,888.175,0.039997748191516413,0.01859435366529688,0.01765861774340895,1.0529903266203944
915,2015-02-06,924.1,930.0,903.0,909.9,2067728.0,52.76657389938132,909.7165698407777,900.6962491775781,9.020320663199527,4.21000165083631,4.810319012363217,-0.26846950623687016,-0.010111001208923984,0,-0.01493991555699914,-1.0722223156565365,891.5674999999999,0.020562099897091467,0.017123097215346342,0.017692038050713156,0.9678419844149114
916,2015-02-09,901.2,918.0,892.0,896.7,2020605.0,48.910345764226754,907.7140206345041,900.4002307199797,7.313789914524364,4.830759303573921,2.4830306109504425,-0.022789747974588548,0.013884242221478679,1,-0.014507088691064873,-0.9481513209783659,893.3875,0.0037077975682444624,0.017994352784103763,0.017642702669194082,1.0199317599748308
917,2015-02-10,898.0,904.5,861.3,882.0,3120391.0,44.9689949671725,903.758017459965,899.037250666648,4.720766793317011,4.808760801522539,-0.08799400820552794,0.5442854986501569,0.040249433106575964,1,-0.016393442622950838,-1.028279461949183,894.9725000000001,-0.014494858780577147,0.018822099118017126,0.01787045927627551,1.0532521199947555
918,2015-02-11,886.0,904.75,883.0,900.7,2235774.0,50.44019849873162,903.2875532353551,899.1604172839334,4.127135951421678,4.6724358315023675,-0.5452998800806892,-0.28349556193438574,0.0023315199289440534,1,0.021201814058956936,0.9753063447262481,897.85,0.003174249596257752,0.018969188329765907,0.018188028798054107,1.042949103522168
919,2015-02-12,908.0,913.95,887.25,909.15,1990874.0,52.72730091109668,904.1894681222235,899.9003863740124,4.289081748211061,4.5957650148441065,-0.3066832666330459,-0.10953701044917774,-0.008249463784853984,0,0.009381592095037083,0.2763667235166202,901.5600000000001,0.008418740849194637,0.017217808012762008,0.017959204834178472,0.958717725630842
920,2015-02-13,914.0,920.8,909.05,917.5,1690071.0,54.94019103132036,906.2372422572661,901.2040614574189,5.033180799847173,4.68324817184472,0.3499326280024535,-0.15109092790402612,-0.01683923705722076,0,0.009184403013804188,0.3672345327472531,904.2225000000001,0.014683885879858019,0.016872142245871996,0.016505837300524948,1.0221924485669927
921,2015-02-16,918.7,924.2,900.0,902.8,2803961.0,50.46174582846538,905.7084357561482,901.3222791272398,4.386156628908452,4.623829863257466,-0.237673234349014,0.6590788197655602,-0.032897651750110696,0,-0.01602179836512263,-1.0588626020409873,905.8774999999999,-0.0033972584593391342,0.017500040530242313,0.017026095446228608,1.0278363929951237
922,2015-02-18,900.0,908.0,894.4,901.65,2248124.0,50.11756061176413,905.0840610244331,901.3465547474442,3.7375062769889382,4.446565146003761,-0.7090588690148225,-0.19823278569138447,-0.05567570565075133,0,-0.0012738147984049375,-0.15655713898854914,906.9775,-0.005873905361489107,0.013142725171976522,0.01689213984664827,0.7780379094235533
923,2015-02-19,906.95,907.6,887.55,902.05,2183115.0,50.24468131525361,904.6172824052896,901.3986618031892,3.2186206021004864,4.200976237223106,-0.9823556351226195,-0.02891699924025548,-0.0671803115126655,0,0.00044363112072298705,0.024076920762345477,906.9275000000001,-0.0053780484107055606,0.013047816538345788,0.015814054566938296,0.8250772427220687
924,2015-02-20,895.25,896.0,871.3,873.1,4278437.0,41.91847226994259,899.7684697275529,899.3024646325825,0.4660050949703418,3.4539820087725532,-2.9879769138022114,0.9597854441932743,-0.034303058068949774,0,-0.032093564658278284,-1.7514840993139824,905.2450000000001,-0.03550972388690365,0.016021167855357916,0.01732639338026143,0.9246683659860538
925,2015-02-23,869.95,876.75,847.1,851.45,3224043.0,36.98275282775382,892.3348590002371,895.7578376227616,-3.4229786225245107,2.078589882513141,-5.5015685050376515,-0.246443736345773,-0.011098713958541364,0,-0.024796701408773325,-1.335094681152701,903.6300000000001,-0.057744873454843304,0.016943040471904963,0.017286017459460273,0.980158704087875
926,2015-02-24,854.25,856.8,837.0,841.45,4559370.0,34.93653603624385,884.5064191540467,891.7350348358904,-7.228615681843621,0.21714876964178842,-7.4457644514854096,0.4141777885716784,0.016756788876344297,1,-0.01174467085559927,-0.5328994363596269,901.3575000000001,-0.06646363956587704,0.016819831267689118,0.017378490985027355,0.9678533816417342
927,2015-02-25,848.8,856.5,841.05,843.15,3491406.0,35.5889844218064,878.1438931303471,888.1361433665651,-9.992250236217956,-1.8247310315301606,-8.167519204687796,-0.23423499299245287,0.026092628832354862,1,0.0020203220631052066,0.26041961004339353,899.0625,-0.06218978102189784,0.016587598335777567,0.017372721925855275,0.9548071054479245
928,2015-02-26,846.1,850.0,836.6,842.0,4905338.0,35.330879060888876,872.5832941872168,884.7186512653379,-12.13535707812116,-3.8868562408483607,-8.2485008372728,0.40497495851241583,0.02642517814726841,1,-0.0013639328707821807,0.13346999059270429,895.8199999999999,-0.060079033734455514,0.014065476687212527,0.0165520932869549,0.8497702643023323
929,2015-02-27,847.55,861.0,844.6,855.55,4265220.0,40.78056905461902,869.9627873891834,882.5580104308685,-12.59522304168513,-5.628529601015715,-6.966693440669416,-0.1304941677821182,0.05288995383086904,1,0.016092636579572384,1.2675801141426797,892.1274999999999,-0.04100030544961341,0.015040443359155477,0.015860504518235678,0.9482953926126794
930,2015-02-28,862.8,868.4,846.6,865.15,2093776.0,44.358177509078054,869.2223585600783,881.2685281767301,-12.04616961665181,-6.912057604142934,-5.134112012508876,-0.5091048058482329,0.026238224585332075,1,0.011220852083455135,0.8705733963332054,889.6225000000001,-0.02750885909472847,0.01528008692591388,0.015978422121181772,0.9562951091183062
931,2015-03-02,869.0,875.5,855.55,864.25,3332631.0,44.08926106600672,868.4573803200662,880.0078964599353,-11.550516139869046,-7.839749311288156,-3.7107668285808897,0.5916845928122205,0.0239514029505352,1,-0.0010402820320175588,0.08208003784437559,887.4325000000001,-0.026123113588920978,0.014890741295723639,0.015934861633000848,0.9344757198823207
932,2015-03-03,869.0,906.45,867.4,900.8,4717254.0,55.80663500931656,873.433167963133,881.5480522777178,-8.114884314584856,-7.8947763119474965,-0.2201080026373594,0.4154744404646058,-0.034580373001776174,0,0.042291003760486,2.5729033886235375,885.5925,0.01717211923091036,0.020985008204776574,0.017160295598357946,1.2228815106649218
933,2015-03-04,906.0,909.65,880.05,887.85,3308981.0,51.67446556318271,875.651142122651,882.0148632201091,-6.363721097458097,-7.588565269049617,1.2248441715915206,-0.29853660625440137,-0.03232528017120014,0,-0.014376110124333819,-0.7085520490003596,883.5450000000001,0.004872417364140989,0.021475824026027428,0.01731109094605227,1.2405817803715549
934,2015-03-05,892.5,898.75,878.15,884.95,2449658.0,50.76790988517021,877.0817356422432,882.2322807593603,-5.150545117117076,-7.10096123866311,1.9504161215460334,-0.2596941475336365,-0.03277021300638454,0,-0.00326631750858819,-0.07327097425071431,881.6074999999998,0.0037913697422040996,0.01864277699153827,0.017295365397534335,1.0779059339327994
935,2015-03-09,885.1,891.75,864.15,869.65,3215112.0,46.166185560943994,875.9383916972827,881.3002599623705,-5.361868265087878,-6.753142643948064,1.391274378860186,0.3124738228764994,-0.006726844132697089,0,-0.017289112379230587,-0.8722098860444647,879.595,-0.011306339849589925,0.017587245378193242,0.017395564467904655,1.0110189531729334
936,2015-03-10,868.95,875.8,855.4,859.15,3482250.0,43.26765912865089,873.3555622053931,879.6594999651579,-6.303937759764835,-6.663301667111419,0.35936390734658374,0.08308824078290278,-0.010533666996449927,0,-0.012073822802276757,-0.5821727670278907,877.7175000000001,-0.021154300785845227,0.017616639783251453,0.017312656294747247,1.0175584545392053
937,2015-03-11,860.95,869.6,852.4,855.95,2659765.0,42.39407684556617,870.6777834045635,877.9032407084796,-7.225457303916187,-6.775732794472374,-0.44972450944381315,-0.23619355301888145,-0.016180851685262017,0,-0.003724611534656308,-0.13911897361373798,876.415,-0.023350809833241008,0.01771731604622512,0.016986808090400884,1.0430044274319576
938,2015-03-12,858.0,867.4,855.6,863.8,2693254.0,45.31112609028953,869.6196628807844,876.8585562115552,-7.238893330770793,-6.8683649017320585,-0.3705284290387345,0.012590961983483417,-0.008045843945357643,0,0.009171096442549098,0.6811194400641384,874.57,-0.012314623186251638,0.017831235323359416,0.016346702056348937,1.0908154600171414
939,2015-03-13,869.0,869.6,847.0,850.1,2956988.0,41.37349998688,866.6166378222022,874.8764409366252,-8.259803114422994,-7.146652544270246,-1.1131505701527473,0.0979239239967713,0.02182096223973645,1,-0.015860152813151118,-0.7704773984591947,871.6175,-0.02468686092236552,0.01802661347028764,0.016399060483854398,1.0992467213616073
940,2015-03-16,851.5,853.95,840.3,842.1,3163589.0,39.22963238402417,862.8448473880172,872.4485564228011,-9.603709034783833,-7.638063842372964,-1.9656451924108689,0.06986873129008297,0.016684479277995434,1,-0.009410657569697722,-0.3247525339033188,867.8474999999999,-0.02966823088157751,0.01771471915678127,0.016184191461032095,1.0945693023611553
941,2015-03-17,850.55,859.9,841.0,856.85,4359100.0,44.89884942778692,861.9225631744762,871.2931077988899,-9.370544624413697,-7.98455999878111,-1.3859846256325863,0.37789706564285064,-0.0032094298885452528,0,0.01751573447334054,1.2028827143976173,865.55,-0.010051412396741878,0.018828218806860957,0.01662145276148635,1.132766135249496
